citedDOI,journal_is_oa,is_oa,oa_status
10.1038/383327a0,FALSE,FALSE,closed
10.5194/amt-9-3063-2016,TRUE,TRUE,gold
10.1021/es501896w,FALSE,FALSE,closed
10.5194/amt-3-593-2010,TRUE,TRUE,gold
10.1021/es302206a,FALSE,FALSE,closed
10.1021/es703009q,FALSE,FALSE,closed
10.1016/j.jaerosci.2004.02.007,FALSE,FALSE,closed
10.1021/es048061a,FALSE,TRUE,green
10.1016/0042-207X(83)90004-0,FALSE,FALSE,closed
10.5194/acp-16-4987-2016,TRUE,TRUE,gold
10.1002/mas.20115,FALSE,FALSE,closed
10.5194/acp-15-253-2015,TRUE,TRUE,gold
10.1080/02786826.2015.1058482,FALSE,FALSE,closed
10.5194/acp-9-7769-2009,TRUE,TRUE,gold
10.1080/02786820701199736,FALSE,FALSE,closed
10.5194/acp-11-12387-2011,TRUE,TRUE,gold
10.1080/02786826.2012.752572,FALSE,TRUE,bronze
10.5194/amt-8-3811-2015,TRUE,TRUE,gold
10.5194/acp-15-5047-2015,TRUE,TRUE,gold
10.1016/j.ijms.2007.01.010,FALSE,FALSE,closed
10.1116/1.1316382,FALSE,FALSE,closed
10.5194/amt-2017-288,FALSE,TRUE,green
10.1016/B978-044451719-7/50084-6,FALSE,FALSE,closed
10.5194/acp-9-7551-2009,TRUE,TRUE,gold
10.5194/acp-7-6131-2007,TRUE,TRUE,gold
10.1080/02786820390229516,FALSE,TRUE,bronze
10.5194/amt-3-1423-2010,TRUE,TRUE,gold
10.5194/amt-10-2897-2017,TRUE,TRUE,gold
10.1080/02786826.2017.1296104,FALSE,TRUE,bronze
10.1080/02786820500423782,FALSE,FALSE,closed
10.1063/1.471116,FALSE,TRUE,green
10.1080/027868200410840,FALSE,TRUE,bronze
10.1029/2001JD001213,FALSE,TRUE,green
10.1080/02786826.2016.1205728,FALSE,TRUE,bronze
10.5194/acp-7-5727-2007,TRUE,TRUE,gold
10.1016/S0031-8914(34)90011-2,FALSE,FALSE,closed
10.1038/nchem.948,FALSE,TRUE,green
10.5194/acp-11-8913-2011,TRUE,TRUE,gold
10.5194/amt-4-445-2011,TRUE,TRUE,gold
10.1080/02786820701422278,FALSE,TRUE,green
10.1080/02786820802356797,FALSE,FALSE,closed
10.1002/jgrd.50285,FALSE,FALSE,closed
10.1080/02786826.2011.620041,FALSE,FALSE,closed
10.1080/02786826.2016.1254347,FALSE,TRUE,bronze
10.1080/02786826.2015.1136403,FALSE,TRUE,bronze
10.1080/02786826.2011.560211,FALSE,FALSE,closed
10.1021/cr5003485,FALSE,TRUE,green
10.1016/j.jaerosci.2005.03.006,FALSE,FALSE,closed
10.1080/02786826.2012.663948,FALSE,FALSE,closed
10.1080/02786826.2016.1190444,FALSE,TRUE,bronze
10.5194/gmd-9-111-2016,TRUE,TRUE,gold
10.1080/10962247.2013.760353,FALSE,TRUE,bronze
10.5194/amt-10-1139-2017,TRUE,TRUE,gold
10.5194/acp-7-549-2007,TRUE,TRUE,gold
10.1002/jcc.540141112,FALSE,FALSE,closed
10.1021/es703016v,FALSE,FALSE,closed
10.1021/cr60138a001,FALSE,FALSE,closed
10.1080/027868290903916,FALSE,TRUE,green
10.1080/02786820600754631,FALSE,FALSE,closed
10.5194/amt-6-3271-2013,TRUE,TRUE,gold
10.1080/02786826.2016.1241859,FALSE,TRUE,bronze
10.1080/02786820903380233,FALSE,FALSE,closed
10.1021/acs.chemrev.5b00067,FALSE,FALSE,closed
10.1038/nature13275,FALSE,FALSE,closed
10.1002/2014GL059570,FALSE,FALSE,closed
10.1111/j.1365-246X.2003.02150.x,FALSE,TRUE,bronze
10.1029/2005GL023491,FALSE,TRUE,green
10.1126/science.1065328,FALSE,TRUE,green
10.1038/nclimate1633,FALSE,FALSE,closed
10.1002/wcc.81,FALSE,TRUE,green
10.1029/2004GL021435,FALSE,TRUE,green
10.1126/science.1236460,FALSE,FALSE,closed
10.1175/2010BAMS3103.1,FALSE,TRUE,green
10.1029/2011WR011291,FALSE,TRUE,green
10.1029/2011GL050195,FALSE,FALSE,closed
10.1029/2004GL020158,FALSE,FALSE,closed
10.1029/2011JB009102,FALSE,TRUE,green
10.1002/wrcr.20173,FALSE,TRUE,green
10.1029/2000WR900306,FALSE,TRUE,green
10.1029/2007GL030139,FALSE,TRUE,green
10.1175/1520-0477(2002)083&lt;1181:TDM&gt;2.3.CO;2,not_in_unpaywall,not_in_unpaywall,not_in_unpaywall
10.1029/2004GL019920,FALSE,TRUE,green
10.1002/2014GL059323,FALSE,TRUE,green
10.1029/2009GL038718,FALSE,TRUE,green
10.1029/2010JB008156,FALSE,TRUE,green
10.1029/2000GL012120,FALSE,TRUE,green
10.1175/2008JCLI2586.1,FALSE,TRUE,hybrid
10.1029/2011JD016051,FALSE,FALSE,closed
10.1029/96JB00193,FALSE,TRUE,green
10.1007/s10291-012-0294-4,FALSE,FALSE,closed
10.1016/j.jvolgeores.2013.11.012,FALSE,FALSE,closed
10.1016/j.jvolgeores.2011.12.010,FALSE,FALSE,closed
10.1175/JAMC-D-11-0144.1,FALSE,TRUE,hybrid
10.1002/2014GL060623,FALSE,FALSE,closed
10.1002/2013GL058291,FALSE,FALSE,closed
10.1016/j.jvolgeores.2012.06.024,FALSE,FALSE,closed
10.1002/2015GL067445,FALSE,TRUE,hybrid
10.1016/j.jvolgeores.2016.01.009,FALSE,FALSE,closed
10.5772/35940,FALSE,TRUE,hybrid
10.1016/j.jvolgeores.2011.09.012,FALSE,FALSE,closed
10.1016/j.jvolgeores.2012.04.021,FALSE,TRUE,hybrid
10.1029/2004GL021728,FALSE,FALSE,closed
10.1002/jgrb.50307,FALSE,FALSE,closed
10.1002/grl.50556,FALSE,FALSE,closed
10.1029/2009GL039430,FALSE,TRUE,green
10.1016/j.jvolgeores.2009.01.008,FALSE,FALSE,closed
10.1016/j.jvolgeores.2012.04.025,FALSE,FALSE,closed
10.1016/j.jvolgeores.2013.03.016,FALSE,FALSE,closed
10.1109/TGRS.2008.2008023,FALSE,FALSE,closed
10.1186/s40623-015-0324-x,TRUE,TRUE,gold
10.1002/jgrb.50248,FALSE,FALSE,closed
10.1016/j.jvolgeores.2012.11.004,FALSE,FALSE,closed
10.1029/1999JD900095,FALSE,TRUE,green
10.1002/2015GC005795,FALSE,FALSE,closed
10.1038/ncomms8860,TRUE,TRUE,gold
10.1016/j.jvolgeores.2012.09.015,FALSE,FALSE,closed
10.1029/2004JD005659,FALSE,TRUE,green
10.1029/2011JD016773,FALSE,FALSE,closed
10.5194/acp-13-8045-2013,TRUE,TRUE,gold
10.1002/2016JD026121,FALSE,TRUE,green
10.5281/zenodo.2620535,not_in_unpaywall,not_in_unpaywall,not_in_unpaywall
10.1038/s41467-017-00823-x,TRUE,TRUE,gold
10.1023/A:1006120205159,FALSE,FALSE,closed
10.5194/acp-19-3161-2019,TRUE,TRUE,gold
10.1038/ngeo1687,FALSE,TRUE,green
10.1002/2016JD025561,FALSE,FALSE,closed
10.1002/2017GL073812,FALSE,TRUE,green
10.5194/amt-4-2421-2011,TRUE,TRUE,gold
10.1029/1999JD901150,FALSE,TRUE,green
10.5194/amt-9-5655-2016,TRUE,TRUE,gold
10.1146/annurev.ea.04.050176.001155,FALSE,FALSE,closed
10.1016/j.atmosenv.2014.02.001,FALSE,FALSE,closed
10.1029/1999JD900359,FALSE,FALSE,closed
10.1007/s11270-008-9888-4,FALSE,TRUE,bronze
10.1175/1520-0450(1984)023<0979:MOTITP>2.0.CO;2,FALSE,TRUE,hybrid
10.1029/98GL01815,FALSE,FALSE,closed
10.5194/acp-11-3137-2011,TRUE,TRUE,gold
10.1016/S0021-8502(97)10011-8,FALSE,FALSE,closed
10.1029/2006JD007689,FALSE,TRUE,green
10.5194/acp-17-15245-2017,TRUE,TRUE,gold
10.1016/j.atmosenv.2017.02.003,FALSE,TRUE,green
10.1175/1520-0477(1988)069<1058:DACOMS>2.0.CO;2,FALSE,TRUE,green
10.1029/2002GL015811,FALSE,FALSE,closed
10.5194/acp-14-3397-2014,TRUE,TRUE,gold
10.5194/acp-10-4611-2010,TRUE,TRUE,gold
10.1029/2001JD000383,FALSE,FALSE,closed
10.5194/acp-10-3405-2010,TRUE,TRUE,gold
10.1029/2012JD017934,FALSE,TRUE,green
10.1029/2004JD005446,FALSE,FALSE,closed
10.5194/acp-12-1423-2012,TRUE,TRUE,gold
10.5194/acp-12-6723-2012,TRUE,TRUE,gold
10.5194/acp-14-11185-2014,TRUE,TRUE,gold
10.5194/acp-6-1513-2006,TRUE,TRUE,gold
10.1029/2003GL018956,FALSE,FALSE,closed
10.5194/acp-12-3939-2012,TRUE,TRUE,gold
10.5194/acp-3-1301-2003,TRUE,TRUE,gold
10.1002/2015JD024229,FALSE,TRUE,green
10.1175/JAM2209.1,FALSE,TRUE,hybrid
10.5194/acp-16-12239-2016,TRUE,TRUE,gold
10.5194/acp-11-1791-2011,TRUE,TRUE,gold
10.5194/acp-4-1961-2004,TRUE,TRUE,gold
10.1029/2002JD002053,FALSE,FALSE,closed
10.5194/amt-8-2121-2015,TRUE,TRUE,gold
10.1029/2001JD000942,FALSE,TRUE,green
10.1029/2001JD000943,FALSE,TRUE,green
10.1016/S1352-2310(96)00337-8,FALSE,FALSE,closed
10.1073/pnas.1505142112,FALSE,TRUE,bronze
10.5194/acp-19-3981-2019,TRUE,TRUE,gold
10.1016/S1352-2310(00)00358-7,FALSE,FALSE,closed
10.1029/2005JD006244,FALSE,FALSE,closed
10.7910/DVN/BADJDE,not_in_unpaywall,not_in_unpaywall,not_in_unpaywall
10.5194/ACP-9-9545-2009,TRUE,TRUE,gold
10.1126/science.1236992,FALSE,FALSE,closed
10.1029/94JA01263,FALSE,TRUE,green
10.1029/91JA02701,FALSE,TRUE,green
10.1126/science.1160495,FALSE,FALSE,closed
10.1029/JA095iA04p03801,FALSE,FALSE,closed
10.1029/JA094iA06p06597,FALSE,FALSE,closed
10.1029/2010JA016083,FALSE,FALSE,closed
10.1007/s11214-015-0164-9,FALSE,TRUE,hybrid
10.1126/science.aaf2939,FALSE,TRUE,bronze
10.1029/2005JA011322,FALSE,TRUE,green
10.1029/2009JA014891,FALSE,FALSE,closed
10.1029/2012JA018351,FALSE,FALSE,closed
10.3847/1538-4357/aa9991,FALSE,FALSE,closed
10.1007/s11431-017-9201-1,FALSE,FALSE,closed
10.1002/2014JA020169,FALSE,FALSE,closed
10.1007/s11214-014-0115-x,FALSE,TRUE,hybrid
10.1002/2014JA020165,FALSE,FALSE,closed
10.1029/2018GL080449,FALSE,FALSE,closed
10.3847/2041-8213/aafa75,FALSE,FALSE,closed
10.1002/2016GL071787,FALSE,TRUE,green
10.1002/2015JA021701,FALSE,TRUE,bronze
10.1002/2015JA021082,FALSE,FALSE,closed
10.1002/2014JA020204,FALSE,FALSE,closed
10.1002/2013GL058620,FALSE,TRUE,green
10.1038/nphys2664,FALSE,TRUE,bronze
10.1029/2011GL048528,FALSE,FALSE,closed
10.1029/2010JA016383,FALSE,TRUE,green
10.3847/1538-4357/aacd4c,FALSE,FALSE,closed
10.1029/2012GL052210,FALSE,FALSE,closed
10.1002/2015JA021083,FALSE,FALSE,closed
10.1029/2011JA016852,FALSE,FALSE,closed
10.1007/s11214-014-0096-9,FALSE,TRUE,bronze
10.1007/s11214-014-0116-9,FALSE,TRUE,hybrid
10.3847/1538-4357/aac496,FALSE,FALSE,closed
10.1029/2018GL077928,FALSE,FALSE,closed
10.1002/2017GL076509,FALSE,FALSE,closed
10.1002/2017GL074029,FALSE,FALSE,closed
10.1002/2016JA023437,FALSE,FALSE,closed
10.1002/2013JA019395,FALSE,FALSE,closed
10.1029/2009JA014275,FALSE,FALSE,closed
10.1029/2004GL019558,FALSE,FALSE,closed
10.1029/2010JA015865,FALSE,FALSE,closed
10.1103/PhysRevLett.109.055001,FALSE,FALSE,closed
10.1029/2003JA010002,FALSE,FALSE,closed
10.1029/2009GL041971,FALSE,TRUE,green
10.1007/s11214-016-0245-4,FALSE,TRUE,hybrid
10.5194/angeo-19-1303-2001,TRUE,TRUE,gold
10.1007/s11214-014-0057-3,FALSE,TRUE,hybrid
10.1029/1999GL010729,FALSE,FALSE,closed
10.1007/s11214-006-6987-7,FALSE,FALSE,closed
10.1002/2014JA020335,FALSE,FALSE,closed
10.1029/2018GL080944,FALSE,TRUE,hybrid
10.1002/2016GL068147,FALSE,TRUE,bronze
10.1029/2018GL081708,FALSE,FALSE,closed
10.1063/1.5030200,FALSE,FALSE,closed
10.3847/1538-4357/aa9f2f,FALSE,FALSE,closed
10.1002/2016JA023465,FALSE,FALSE,closed
10.1002/2017JA024168,FALSE,FALSE,closed
10.1103/PhysRevLett.106.195003,FALSE,TRUE,green
10.1029/2008JA013427,FALSE,FALSE,closed
10.5194/acp-11-4149-2011,TRUE,TRUE,gold
10.5194/acp-10-1461-2010,TRUE,TRUE,gold
10.1029/2009JD012545,FALSE,FALSE,closed
10.1029/2011JD017114,FALSE,FALSE,closed
10.1029/2007JA012737,FALSE,FALSE,closed
10.1175/JAS3724.1,FALSE,TRUE,green
10.1007/s00585-997-1158-z,TRUE,TRUE,gold
10.1029/94JD02157,FALSE,FALSE,closed
10.1175/1520-0469(2000)057<1277:NMRWAR>2.0.CO;2,FALSE,TRUE,hybrid
10.1175/1520-0469(1984)041<3427:TGOMPW>2.0.CO;2,FALSE,TRUE,hybrid
10.1175/1520-0469(1974)031<1421:EOMWAH>2.0.CO;2,FALSE,TRUE,hybrid
10.1029/JC077i012p02166,FALSE,FALSE,closed
10.1098/rsta.1968.0003,FALSE,FALSE,closed
10.1016/S1364-6826(02)00042-1,FALSE,FALSE,closed
10.5194/angeo-20-691-2002,TRUE,TRUE,gold
10.1029/1999JD900979,FALSE,FALSE,closed
10.1029/2010JD014719,FALSE,TRUE,green
10.1175/1520-0469(1993)050<1966:IBOGWD>2.0.CO;2,FALSE,TRUE,bronze
10.1029/1999JA900346,FALSE,FALSE,closed
10.1175/1520-0469(1985)042<0100:SOSPWB>2.0.CO;2,FALSE,TRUE,bronze
10.1186/BF03353235,FALSE,TRUE,bronze
10.1002/2013JD020563,FALSE,FALSE,closed
10.1029/2009JE003542,FALSE,FALSE,closed
10.1007/s00585-000-0316-3,TRUE,TRUE,gold
10.1007/s00585-000-1304-3,TRUE,TRUE,gold
10.1016/S1364-6826(02)00084-6,FALSE,FALSE,closed
10.1029/2006GL028666,FALSE,FALSE,closed
10.1029/2004JA010433,FALSE,FALSE,closed
10.1029/2008JD010013,FALSE,TRUE,green
10.1016/j.jastp.2005.05.010,FALSE,FALSE,closed
10.1175/1520-0469(1979)036<2350:OTSOTH>2.0.CO;2,FALSE,TRUE,hybrid
10.1175/1520-0469(1981)038<1827:RNMINB>2.0.CO;2,FALSE,TRUE,hybrid
10.1175/1520-0469(1997)054<2129:SPWIUM>2.0.CO;2,FALSE,TRUE,hybrid
10.1175/1520-0469(1996)053<1156:LVIMWE>2.0.CO;2,FALSE,TRUE,hybrid
10.1029/91JA01019,FALSE,FALSE,closed
10.1029/2010JD014567,FALSE,TRUE,green
10.1175/1520-0469(1979)036<1636:IOMZMA>2.0.CO;2,FALSE,TRUE,hybrid
10.1175/1520-0469(1979)036<1623:IOMZMA>2.0.CO;2,FALSE,TRUE,hybrid
10.1175/1520-0469(1996)053<0728:EAEOTQ>2.0.CO;2,FALSE,TRUE,green
10.1029/93GL03008,FALSE,TRUE,green
10.1029/94GL02660,FALSE,TRUE,green
10.1029/2011JD016574,FALSE,TRUE,green
10.1029/2009JA014897,FALSE,TRUE,green
10.1029/2005JE002636,FALSE,TRUE,green
10.1023/A:1005320713306,FALSE,FALSE,closed
10.1006/icar.1999.6308,FALSE,FALSE,closed
10.1038/nature05781,FALSE,FALSE,closed
10.1029/2007JE003007,FALSE,TRUE,green
10.1029/2009JE003523,FALSE,TRUE,green
10.1016/j.icarus.2017.10.004,FALSE,FALSE,closed
10.1016/j.icarus.2015.07.025,FALSE,FALSE,closed
10.1002/2015JE004992,FALSE,TRUE,bronze
10.1016/j.icarus.2016.05.007,FALSE,TRUE,green
10.1146/annurev.earth.031208.100101,FALSE,FALSE,closed
10.1029/2011GL049234,FALSE,TRUE,green
10.1029/2000JE001370,FALSE,TRUE,green
10.1016/0019-1035(81)90039-7,FALSE,FALSE,closed
10.1016/j.pss.2010.03.002,FALSE,TRUE,green
10.1002/2017JE005387,FALSE,TRUE,green
10.1126/science.1143544,FALSE,FALSE,closed
10.1006/icar.1999.6287,FALSE,TRUE,green
10.1016/j.icarus.2012.08.009,FALSE,FALSE,closed
10.1029/2006JE002678,FALSE,FALSE,closed
10.1029/JS082i028p04249,FALSE,FALSE,closed
10.1029/JB084iB14p08263,FALSE,FALSE,closed
10.1029/JB095iB02p01481,FALSE,FALSE,closed
10.1002/2016GL068434,FALSE,TRUE,bronze
10.1126/science.1109438,FALSE,FALSE,closed
10.1016/j.icarus.2004.04.005,FALSE,TRUE,green
10.1038/nature01066,FALSE,FALSE,closed
10.1029/2006JE002772,FALSE,TRUE,green
10.1029/2005JE002605,FALSE,TRUE,green
10.1029/2009JE003417,FALSE,TRUE,green
10.1016/j.icarus.2003.10.022,FALSE,FALSE,closed
10.1029/97JE01346,FALSE,FALSE,closed
10.1029/2004JE002349,FALSE,TRUE,green
10.1126/science.228.4704.1160,FALSE,TRUE,green
10.1029/93JE03428,FALSE,TRUE,green
10.1126/science.1157546,FALSE,TRUE,green
10.1002/2013JE004513,FALSE,FALSE,closed
10.1016/j.icarus.2014.12.014,FALSE,FALSE,closed
10.1016/j.icarus.2014.10.045,FALSE,FALSE,closed
10.1126/science.1139672,FALSE,FALSE,closed
10.1016/j.icarus.2007.05.013,FALSE,FALSE,closed
10.1016/j.icarus.2013.07.010,FALSE,FALSE,closed
10.1016/j.icarus.2004.08.017,FALSE,FALSE,closed
10.1016/j.icarus.2005.08.022,FALSE,FALSE,closed
10.1016/j.icarus.2010.03.022,FALSE,FALSE,closed
10.1038/200769a0,FALSE,FALSE,closed
10.1029/2009JE003438,FALSE,FALSE,closed
10.1029/2011JE003938,FALSE,TRUE,green
10.1126/science.aad6968,FALSE,TRUE,bronze
10.1002/jgre.20142,FALSE,FALSE,closed
10.1038/nature09049,FALSE,FALSE,closed
10.1029/2001GL013608,FALSE,FALSE,closed
10.1146/annurev.earth.36.031207.124334,FALSE,TRUE,green
10.1029/JS082i028p03971,FALSE,FALSE,closed
10.1016/j.icarus.2014.03.009,FALSE,TRUE,green
10.3189/S0022143000002781,FALSE,FALSE,closed
10.1016/j.icarus.2008.01.021,FALSE,FALSE,closed
10.1038/nature04065,FALSE,FALSE,closed
10.1038/35004528,FALSE,FALSE,closed
10.1029/93JE01084,FALSE,FALSE,closed
10.1029/2000JE001284,FALSE,FALSE,closed
10.1016/j.icarus.2014.04.020,FALSE,TRUE,hybrid
10.1029/2011JE003987,FALSE,FALSE,closed
10.1002/2015GL066146,FALSE,TRUE,bronze
10.1002/2016GL072001,FALSE,FALSE,closed
10.1002/2014JE004715,FALSE,TRUE,green
10.1002/2013JE004551,FALSE,FALSE,closed
10.1002/2015GL065304,FALSE,TRUE,bronze
10.1002/2015GL065487,FALSE,TRUE,green
10.1029/2008JE003246,FALSE,FALSE,closed
10.1126/science.aai7721,FALSE,TRUE,bronze
10.1007/s11214-015-0139-x,FALSE,FALSE,closed
10.1002/2018GL077199,FALSE,FALSE,closed
10.1002/2017JE005336,FALSE,TRUE,bronze
10.1088/0004-637X/790/2/98,FALSE,TRUE,bronze
10.1007/s11214-015-0165-8,FALSE,FALSE,closed
10.1029/90JA01753,FALSE,FALSE,closed
10.1002/2015GL065329,FALSE,TRUE,hybrid
10.1007/s11214-014-0091-1,FALSE,TRUE,hybrid
10.1126/science.177.4053.986,FALSE,TRUE,green
10.1002/2016JA023476,FALSE,TRUE,hybrid
10.1002/2014JE004660,FALSE,FALSE,closed
10.1002/2014JB011227,FALSE,FALSE,closed
10.1130/G32418.1,FALSE,TRUE,green
10.1785/0220160100,FALSE,FALSE,closed
10.1002/2016JB012821,FALSE,FALSE,closed
10.1785/0120100131,FALSE,TRUE,green
10.1016/j.advwatres.2005.06.004,FALSE,FALSE,closed
10.1016/j.epsl.2017.05.011,FALSE,TRUE,hybrid
10.1785/0120120109,FALSE,FALSE,closed
10.1016/j.pepi.2016.06.012,FALSE,TRUE,hybrid
10.1038/ncomms7728,TRUE,TRUE,gold
10.1785/gssrl.83.2.250,FALSE,TRUE,green
10.1785/0120120336,FALSE,TRUE,green
10.1111/J.1365-3121.1991.TB00863.X,FALSE,FALSE,closed
10.1126/science.1255802,FALSE,FALSE,closed
10.1002/2013JB010651,FALSE,FALSE,closed
10.1029/1998RG900002,FALSE,TRUE,green
10.1002/2014GL062730,FALSE,TRUE,hybrid
10.1111/j.1365-246X.2007.03555.x,FALSE,TRUE,bronze
10.1111/j.1365-246X.2008.04070.x,FALSE,TRUE,bronze
10.1002/2016JB013389,FALSE,FALSE,closed
10.1016/j.cageo.2004.06.010,FALSE,FALSE,closed
10.1785/0220150067,FALSE,TRUE,green
10.1785/0120140009,FALSE,TRUE,green
10.1785/012003257,FALSE,TRUE,green
10.1002/2016JB013570,FALSE,FALSE,closed
10.1029/2012JB009602,FALSE,TRUE,green
10.1016/S0375-6742(03)00129-8,FALSE,FALSE,closed
10.1785/0120140168,FALSE,FALSE,closed
10.1002/2016GL070974,FALSE,FALSE,closed
10.1002/2016JB012818,FALSE,FALSE,closed
10.1126/science.aab1345,FALSE,TRUE,bronze
10.1002/2013EO450001,FALSE,TRUE,green
10.1785/0119990114,FALSE,TRUE,green
10.1126/science.1237237,FALSE,FALSE,closed
10.1002/2016GL071685,FALSE,FALSE,closed
10.1002/2016GL070861,FALSE,FALSE,closed
10.1029/JB085iB11p06113,FALSE,TRUE,green
10.5194/bg-10-4383-2013,TRUE,TRUE,gold
10.1016/j.dsr2.2014.03.018,FALSE,FALSE,closed
10.1029/2008GL035028,FALSE,FALSE,closed
10.1002/grl.50747,FALSE,FALSE,closed
10.1016/j.dsr2.2015.02.010,FALSE,FALSE,closed
10.1364/OE.22.018698,FALSE,FALSE,closed
10.1117/1.JRS.6.063611,FALSE,TRUE,bronze
10.1093/icesjms/fsp029,FALSE,TRUE,hybrid
10.1080/01431160410001735076,FALSE,FALSE,closed
10.1175/JCLI-D-11-00113.1,FALSE,TRUE,green
10.3354/meps135247,FALSE,TRUE,bronze
10.5194/BGD-8-6919-2011,FALSE,TRUE,green
10.1139/f82-108,FALSE,FALSE,closed
10.3354/meps223061,FALSE,TRUE,bronze
10.1146/annurev-marine-120710-100957,FALSE,TRUE,green
10.1016/j.dsr2.2005.10.001,FALSE,FALSE,closed
10.1016/j.dsr.2010.06.011,FALSE,FALSE,closed
10.1029/2009GL039035,FALSE,TRUE,green
10.1364/AO.52.000786,FALSE,FALSE,closed
10.3354/meps08666,FALSE,TRUE,bronze
10.5589/m07-059,FALSE,FALSE,closed
10.3354/meps261001,FALSE,TRUE,bronze
10.1016/0924-7963(92)90032-4,FALSE,FALSE,closed
10.1029/2000JC000319,FALSE,TRUE,green
10.1038/NGEO2071,FALSE,FALSE,closed
10.3354/meps07222,FALSE,TRUE,bronze
10.1016/j.gloplacha.2011.03.004,FALSE,FALSE,closed
10.1029/2005JC003384,FALSE,TRUE,green
10.1029/2011GL048970,FALSE,TRUE,green
10.1175/JCLI-D-12-00696.1,FALSE,TRUE,green
10.1029/2002JC001653,FALSE,TRUE,green
10.1103/PhysRevLett.24.156,FALSE,TRUE,bronze
10.1126/science.1088054,FALSE,FALSE,closed
10.5194/acp-10-2307-2010,TRUE,TRUE,gold
10.1016/0019-1035(80)90237-7,FALSE,FALSE,closed
10.1029/2009GL037497,FALSE,TRUE,green
10.1029/2010GL045269,FALSE,TRUE,green
10.1103/RevModPhys.82.1767,FALSE,TRUE,green
10.1126/science.1164759,FALSE,TRUE,bronze
10.1016/j.epsl.2014.02.002,FALSE,FALSE,closed
10.1016/j.epsl.2011.10.026,FALSE,FALSE,closed
10.1029/2000JE001360,FALSE,FALSE,closed
10.1126/science.1172466,FALSE,FALSE,closed
10.1006/icar.2001.6794,FALSE,TRUE,green
10.1126/science.168.3934.972,FALSE,FALSE,closed
10.1029/2009JE003424,FALSE,TRUE,green
10.1029/2010GL042613,FALSE,TRUE,green
10.1126/science.1109091,FALSE,FALSE,closed
10.1021/cr990034t,FALSE,FALSE,closed
10.1038/NGEO2014,FALSE,FALSE,closed
10.1126/science.1204816,FALSE,FALSE,closed
10.1126/science.1189667,FALSE,FALSE,closed
10.1029/2009JE003342,FALSE,TRUE,green
10.1016/j.icarus.2014.08.036,FALSE,FALSE,closed
10.1016/j.icarus.2013.12.021,FALSE,FALSE,closed
10.1029/2010JE003613,FALSE,FALSE,closed
10.1029/2009JE003362,FALSE,TRUE,green
10.1029/2012JE004108,FALSE,FALSE,closed
10.1006/icar.1995.1146,FALSE,FALSE,closed
10.1016/j.icarus.2014.01.018,FALSE,FALSE,closed
10.1016/j.gca.2006.05.022,FALSE,FALSE,closed
10.1029/2009JE003420,FALSE,FALSE,closed
10.1126/science.1210288,FALSE,FALSE,closed
10.1029/2006GL028098,FALSE,TRUE,green
10.1007/s10584-005-4135-0,FALSE,TRUE,green
10.1127/0941-2948/2011/105,FALSE,FALSE,closed
10.1127/0941-2948/2006/0130,FALSE,TRUE,green
10.1029/2012GL052093,FALSE,TRUE,green
10.1088/1748-9326/6/3/034009,TRUE,TRUE,gold
10.1029/2011GL050738,FALSE,TRUE,green
10.1029/2011GL050405,FALSE,TRUE,green
10.1175/JCLI-D-11-00015.1,FALSE,TRUE,hybrid
10.1038/NCLIMATE1385,FALSE,FALSE,closed
10.1127/0941-2948/2010/0430,FALSE,TRUE,green
10.1126/science.1210173,FALSE,FALSE,closed
10.1073/pnas.0913352107,FALSE,TRUE,bronze
10.1007/s10584-011-0148-z,FALSE,TRUE,hybrid
10.1073/pnas.0606292104,FALSE,TRUE,bronze
10.1175/1520-0477(1997)078<2539:GPAYMA>2.0.CO;2,FALSE,TRUE,green
10.1038/nature06025,FALSE,FALSE,closed
10.1023/A:1024458411589,FALSE,FALSE,closed
10.1175/1520-0442(1996)009<0928:ICVASI>2.0.CO;2,FALSE,TRUE,hybrid
10.1002/hyp.9385,FALSE,FALSE,closed
10.1029/1998GL900321,FALSE,FALSE,closed
10.1080/02626667209493832,FALSE,FALSE,closed
10.1080/01431161.2011.640964,FALSE,FALSE,closed
10.1002/hyp.9317,FALSE,FALSE,closed
10.1029/91WR00506,FALSE,TRUE,green
10.5194/hess-17-1415-2013,TRUE,TRUE,gold
10.4296/CWRJ1202027,FALSE,FALSE,closed
10.1002/hyp.8329,FALSE,FALSE,closed
10.1007/s10291-012-0259-7,FALSE,FALSE,closed
10.1109/TGRS.2013.2297688,FALSE,FALSE,closed
10.1109/TGRS.2013.2297681,FALSE,FALSE,closed
10.1016/j.rse.2009.01.001,FALSE,TRUE,green
10.1016/j.advwatres.2012.03.002,FALSE,FALSE,closed
10.1175/2007JTECHA947.1,FALSE,TRUE,green
10.1029/1999WR900090,FALSE,TRUE,green
10.1007/978-0-387-98141-3_1,FALSE,FALSE,closed
10.18637/jss.v040.i01,TRUE,TRUE,gold
10.1016/j.crte.2004.12.007,FALSE,FALSE,closed
10.1038/ngeo334,FALSE,FALSE,closed
10.1130/0091-7613(2002)030<0935:ADOTIB>2.0.CO;2,FALSE,FALSE,closed
10.1016/S0012-821X(03)00360-1,FALSE,FALSE,closed
10.1785/0120050161,FALSE,TRUE,green
10.1130/0016-7606(2001)113<1249:SAMAIV>2.0.CO;2,FALSE,TRUE,green
10.1016/S0277-3791(03)00037-4,FALSE,FALSE,closed
10.1038/nature02150,FALSE,FALSE,closed
